id,dest_year,income,income_id,age,age_id,type,type_id,returns,exempt,agi
693,2015,'$200000 or more',7,'35 under 45',3,'non-migrant',1,3239,14241,1288287
694,2015,'$1 under $10000',1,'45 under 55',4,'non-migrant',1,4345,7176,24566
695,2015,'$10000 under $25000',2,'45 under 55',4,'non-migrant',1,13608,26880,245511
696,2015,'$25000 under $50000',3,'45 under 55',4,'non-migrant',1,24627,56762,908633
697,2015,'$50000 under $75000',4,'45 under 55',4,'non-migrant',1,17938,49304,1108198
698,2015,'$75000 under $100000',5,'45 under 55',4,'non-migrant',1,12578,37822,1089282
699,2015,'$100000 under $200000',6,'45 under 55',4,'non-migrant',1,15840,51557,2104379
700,2015,'$200000 or more',7,'45 under 55',4,'non-migrant',1,4698,16577,2209263
701,2015,'$1 under $10000',1,'55 under 65',5,'non-migrant',1,5926,8580,31469
702,2015,'$10000 under $25000',2,'55 under 65',5,'non-migrant',1,14228,22896,253197
703,2015,'$25000 under $50000',3,'55 under 65',5,'non-migrant',1,23810,42265,883022
704,2015,'$50000 under $75000',4,'55 under 65',5,'non-migrant',1,18492,37078,1142768
705,2015,'$75000 under $100000',5,'55 under 65',5,'non-migrant',1,12706,27240,1100547
706,2015,'$100000 under $200000',6,'55 under 65',5,'non-migrant',1,14966,33923,1983936
707,2015,'$200000 or more',7,'55 under 65',5,'non-migrant',1,4539,10521,2286784
708,2015,'$1 under $10000',1,'65 and over',6,'non-migrant',1,13617,19560,71185
709,2015,'$10000 under $25000',2,'65 and over',6,'non-migrant',1,23896,36091,404885
710,2015,'$25000 under $50000',3,'65 and over',6,'non-migrant',1,23788,39485,864356
711,2015,'$50000 under $75000',4,'65 and over',6,'non-migrant',1,16698,28746,1031521
712,2015,'$75000 under $100000',5,'65 and over',6,'non-migrant',1,11355,21251,982697
713,2015,'$100000 under $200000',6,'65 and over',6,'non-migrant',1,12245,23565,1616812
714,2015,'$200000 or more',7,'65 and over',6,'non-migrant',1,3538,6784,1731552
715,2015,'$1 under $10000',1,'under 26',1,'outflow',2,1003,1339,6306
716,2015,'$10000 under $25000',2,'under 26',1,'outflow',2,2393,3533,41313
717,2015,'$25000 under $50000',3,'under 26',1,'outflow',2,1218,2146,40488
718,2015,'$50000 under $75000',4,'under 26',1,'outflow',2,252,448,15184
719,2015,'$75000 under $100000',5,'under 26',1,'outflow',2,75,131,6447
720,2015,'$100000 under $200000',6,'under 26',1,'outflow',2,32,69,5215
721,2015,'$200000 or more',7,'under 26',1,'outflow',2,0,0,0
722,2015,'$1 under $10000',1,'26 under 35',2,'outflow',2,707,1221,4170
723,2015,'$10000 under $25000',2,'26 under 35',2,'outflow',2,1576,2897,27472
724,2015,'$25000 under $50000',3,'26 under 35',2,'outflow',2,1539,3325,54655
725,2015,'$50000 under $75000',4,'26 under 35',2,'outflow',2,626,1552,38004
726,2015,'$75000 under $100000',5,'26 under 35',2,'outflow',2,271,726,23324
727,2015,'$100000 under $200000',6,'26 under 35',2,'outflow',2,192,514,24231
728,2015,'$200000 or more',7,'26 under 35',2,'outflow',2,26,94,11251
729,2015,'$1 under $10000',1,'35 under 45',3,'outflow',2,236,493,1414
730,2015,'$10000 under $25000',2,'35 under 45',3,'outflow',2,567,1330,9811
731,2015,'$25000 under $50000',3,'35 under 45',3,'outflow',2,595,1579,21972
732,2015,'$50000 under $75000',4,'35 under 45',3,'outflow',2,373,1114,22912
733,2015,'$75000 under $100000',5,'35 under 45',3,'outflow',2,236,802,20584
734,2015,'$100000 under $200000',6,'35 under 45',3,'outflow',2,257,928,34439
735,2015,'$200000 or more',7,'35 under 45',3,'outflow',2,60,257,20677
736,2015,'$1 under $10000',1,'45 under 55',4,'outflow',2,161,228,885
737,2015,'$10000 under $25000',2,'45 under 55',4,'outflow',2,356,618,6186
738,2015,'$25000 under $50000',3,'45 under 55',4,'outflow',2,397,829,14610
739,2015,'$50000 under $75000',4,'45 under 55',4,'outflow',2,263,625,16395
740,2015,'$75000 under $100000',5,'45 under 55',4,'outflow',2,164,402,14296
741,2015,'$100000 under $200000',6,'45 under 55',4,'outflow',2,251,709,34073
742,2015,'$200000 or more',7,'45 under 55',4,'outflow',2,107,346,171053
743,2015,'$1 under $10000',1,'55 under 65',5,'outflow',2,178,243,1003
744,2015,'$10000 under $25000',2,'55 under 65',5,'outflow',2,297,431,5028
745,2015,'$25000 under $50000',3,'55 under 65',5,'outflow',2,296,464,10773
746,2015,'$50000 under $75000',4,'55 under 65',5,'outflow',2,204,390,12564
747,2015,'$75000 under $100000',5,'55 under 65',5,'outflow',2,123,224,10516
748,2015,'$100000 under $200000',6,'55 under 65',5,'outflow',2,207,423,28340
749,2015,'$200000 or more',7,'55 under 65',5,'outflow',2,96,211,70487
750,2015,'$1 under $10000',1,'65 and over',6,'outflow',2,215,264,1167
751,2015,'$10000 under $25000',2,'65 and over',6,'outflow',2,336,469,5619
752,2015,'$25000 under $50000',3,'65 and over',6,'outflow',2,300,448,11056
753,2015,'$50000 under $75000',4,'65 and over',6,'outflow',2,203,303,12573
754,2015,'$75000 under $100000',5,'65 and over',6,'outflow',2,114,192,9728
755,2015,'$100000 under $200000',6,'65 and over',6,'outflow',2,198,354,25986
756,2015,'$200000 or more',7,'65 and over',6,'outflow',2,83,151,34582
757,2015,'$1 under $10000',1,'under 26',1,'inflow',3,928,1274,5763
758,2015,'$10000 under $25000',2,'under 26',1,'inflow',3,2195,3159,37379
759,2015,'$25000 under $50000',3,'under 26',1,'inflow',3,1065,2045,35537
760,2015,'$50000 under $75000',4,'under 26',1,'inflow',3,176,320,10458
761,2015,'$75000 under $100000',5,'under 26',1,'inflow',3,57,112,4808
762,2015,'$100000 under $200000',6,'under 26',1,'inflow',3,31,59,5249
763,2015,'$200000 or more',7,'under 26',1,'inflow',3,0,0,0
764,2015,'$1 under $10000',1,'26 under 35',2,'inflow',3,672,1193,4016
765,2015,'$10000 under $25000',2,'26 under 35',2,'inflow',3,1501,2795,26016
766,2015,'$25000 under $50000',3,'26 under 35',2,'inflow',3,1587,3393,56347
767,2015,'$50000 under $75000',4,'26 under 35',2,'inflow',3,617,1543,37166
768,2015,'$75000 under $100000',5,'26 under 35',2,'inflow',3,277,773,23931
769,2015,'$100000 under $200000',6,'26 under 35',2,'inflow',3,266,784,34433
770,2015,'$200000 or more',7,'26 under 35',2,'inflow',3,36,104,19407
771,2015,'$1 under $10000',1,'35 under 45',3,'inflow',3,272,522,1510
772,2015,'$10000 under $25000',2,'35 under 45',3,'inflow',3,560,1421,9750
773,2015,'$25000 under $50000',3,'35 under 45',3,'inflow',3,621,1646,22729
774,2015,'$50000 under $75000',4,'35 under 45',3,'inflow',3,391,1254,23934
775,2015,'$75000 under $100000',5,'35 under 45',3,'inflow',3,273,961,23630
776,2015,'$100000 under $200000',6,'35 under 45',3,'inflow',3,328,1218,44458
777,2015,'$200000 or more',7,'35 under 45',3,'inflow',3,106,404,34931
778,2015,'$1 under $10000',1,'45 under 55',4,'inflow',3,207,310,1188
779,2015,'$10000 under $25000',2,'45 under 55',4,'inflow',3,453,846,7749
780,2015,'$25000 under $50000',3,'45 under 55',4,'inflow',3,467,934,16930
781,2015,'$50000 under $75000',4,'45 under 55',4,'inflow',3,288,642,17950
782,2015,'$75000 under $100000',5,'45 under 55',4,'inflow',3,192,501,16823
783,2015,'$100000 under $200000',6,'45 under 55',4,'inflow',3,355,1015,49082
784,2015,'$200000 or more',7,'45 under 55',4,'inflow',3,134,446,65747
785,2015,'$1 under $10000',1,'55 under 65',5,'inflow',3,187,265,994
786,2015,'$10000 under $25000',2,'55 under 65',5,'inflow',3,328,491,5617
787,2015,'$25000 under $50000',3,'55 under 65',5,'inflow',3,389,642,14109
788,2015,'$50000 under $75000',4,'55 under 65',5,'inflow',3,317,547,19626
789,2015,'$75000 under $100000',5,'55 under 65',5,'inflow',3,213,406,18502
790,2015,'$100000 under $200000',6,'55 under 65',5,'inflow',3,343,704,47617
791,2015,'$200000 or more',7,'55 under 65',5,'inflow',3,155,328,64785
792,2015,'$1 under $10000',1,'65 and over',6,'inflow',3,255,326,1372
793,2015,'$10000 under $25000',2,'65 and over',6,'inflow',3,412,572,6874
794,2015,'$25000 under $50000',3,'65 and over',6,'inflow',3,404,583,14716
795,2015,'$50000 under $75000',4,'65 and over',6,'inflow',3,304,465,18861
796,2015,'$75000 under $100000',5,'65 and over',6,'inflow',3,214,368,18727
797,2015,'$100000 under $200000',6,'65 and over',6,'inflow',3,325,597,44529
798,2015,'$200000 or more',7,'65 and over',6,'inflow',3,112,206,69095
799,2015,'$1 under $10000',1,'under 26',1,'same-state',4,842,1184,5446
800,2015,'$10000 under $25000',2,'under 26',1,'same-state',4,2233,3413,38212
801,2015,'$25000 under $50000',3,'under 26',1,'same-state',4,1226,2854,40765
802,2015,'$50000 under $75000',4,'under 26',1,'same-state',4,168,348,9901
803,2015,'$75000 under $100000',5,'under 26',1,'same-state',4,28,60,2380
804,2015,'$100000 under $200000',6,'under 26',1,'same-state',4,10,22,1999
805,2015,'$200000 or more',7,'under 26',1,'same-state',4,0,0,0
806,2015,'$1 under $10000',1,'26 under 35',2,'same-state',4,564,1032,3318
807,2015,'$10000 under $25000',2,'26 under 35',2,'same-state',4,1396,2831,24412
808,2015,'$25000 under $50000',3,'26 under 35',2,'same-state',4,1428,3316,50200
809,2015,'$50000 under $75000',4,'26 under 35',2,'same-state',4,486,1400,29259
810,2015,'$75000 under $100000',5,'26 under 35',2,'same-state',4,178,553,15164
811,2015,'$100000 under $200000',6,'26 under 35',2,'same-state',4,95,333,11877
812,2015,'$200000 or more',7,'26 under 35',2,'same-state',4,13,41,3578
813,2015,'$1 under $10000',1,'35 under 45',3,'same-state',4,226,447,1349
814,2015,'$10000 under $25000',2,'35 under 45',3,'same-state',4,530,1273,9268
815,2015,'$25000 under $50000',3,'35 under 45',3,'same-state',4,699,1843,25108
816,2015,'$50000 under $75000',4,'35 under 45',3,'same-state',4,332,1148,19946
817,2015,'$75000 under $100000',5,'35 under 45',3,'same-state',4,157,583,13594
818,2015,'$100000 under $200000',6,'35 under 45',3,'same-state',4,149,590,18433
819,2015,'$200000 or more',7,'35 under 45',3,'same-state',4,25,107,8531
820,2015,'$1 under $10000',1,'45 under 55',4,'same-state',4,154,243,916
821,2015,'$10000 under $25000',2,'45 under 55',4,'same-state',4,347,653,5973
822,2015,'$25000 under $50000',3,'45 under 55',4,'same-state',4,479,975,17546
823,2015,'$50000 under $75000',4,'45 under 55',4,'same-state',4,228,544,13797
824,2015,'$75000 under $100000',5,'45 under 55',4,'same-state',4,126,317,10836
825,2015,'$100000 under $200000',6,'45 under 55',4,'same-state',4,116,347,15291
826,2015,'$200000 or more',7,'45 under 55',4,'same-state',4,37,101,15866
827,2015,'$1 under $10000',1,'55 under 65',5,'same-state',4,112,146,552
828,2015,'$10000 under $25000',2,'55 under 65',5,'same-state',4,243,386,4127
829,2015,'$25000 under $50000',3,'55 under 65',5,'same-state',4,288,487,10487
830,2015,'$50000 under $75000',4,'55 under 65',5,'same-state',4,153,292,9343
831,2015,'$75000 under $100000',5,'55 under 65',5,'same-state',4,114,223,9945
832,2015,'$100000 under $200000',6,'55 under 65',5,'same-state',4,126,263,17073
833,2015,'$200000 or more',7,'55 under 65',5,'same-state',4,37,77,22156
834,2015,'$1 under $10000',1,'65 and over',6,'same-state',4,154,200,786
835,2015,'$10000 under $25000',2,'65 and over',6,'same-state',4,272,368,4632
836,2015,'$25000 under $50000',3,'65 and over',6,'same-state',4,223,324,8099
837,2015,'$50000 under $75000',4,'65 and over',6,'same-state',4,138,205,8489
838,2015,'$75000 under $100000',5,'65 and over',6,'same-state',4,81,144,7089
839,2015,'$100000 under $200000',6,'65 and over',6,'same-state',4,86,150,11741
840,2015,'$200000 or more',7,'65 and over',6,'same-state',4,34,66,12281
841,2016,'$1 under $10000',1,'under 26',1,'total',0,9486,12773,60501
842,2016,'$10000 under $25000',2,'under 26',1,'total',0,31881,48842,559705
843,2016,'$25000 under $50000',3,'under 26',1,'total',0,22827,54194,776682
844,2016,'$50000 under $75000',4,'under 26',1,'total',0,3906,11068,231497
845,2016,'$75000 under $100000',5,'under 26',1,'total',0,808,1926,68023
846,2016,'$100000 under $200000',6,'under 26',1,'total',0,341,802,43746
847,2016,'$200000 or more',7,'under 26',1,'total',0,52,120,20127
848,2016,'$1 under $10000',1,'26 under 35',2,'total',0,7955,13982,47893
849,2016,'$10000 under $25000',2,'26 under 35',2,'total',0,25990,51825,469176
850,2016,'$25000 under $50000',3,'26 under 35',2,'total',0,37156,88825,1334381
851,2016,'$50000 under $75000',4,'26 under 35',2,'total',0,17243,52456,1052985
852,2016,'$75000 under $100000',5,'26 under 35',2,'total',0,7942,25945,680562
853,2016,'$100000 under $200000',6,'26 under 35',2,'total',0,5257,17403,662868
854,2016,'$200000 or more',7,'26 under 35',2,'total',0,642,2175,241755
855,2016,'$1 under $10000',1,'35 under 45',3,'total',0,4550,9269,26679
856,2016,'$10000 under $25000',2,'35 under 45',3,'total',0,15600,39377,281268
857,2016,'$25000 under $50000',3,'35 under 45',3,'total',0,28800,84294,1059209
858,2016,'$50000 under $75000',4,'35 under 45',3,'total',0,20132,73011,1242992
859,2016,'$75000 under $100000',5,'35 under 45',3,'total',0,13668,54271,1182112
860,2016,'$100000 under $200000',6,'35 under 45',3,'total',0,15165,61747,1984080
861,2016,'$200000 or more',7,'35 under 45',3,'total',0,3674,16279,1463083
862,2016,'$1 under $10000',1,'45 under 55',4,'total',0,4383,7142,24731
863,2016,'$10000 under $25000',2,'45 under 55',4,'total',0,13578,26755,244574
864,2016,'$25000 under $50000',3,'45 under 55',4,'total',0,25017,56707,924284
865,2016,'$50000 under $75000',4,'45 under 55',4,'total',0,18430,49858,1140017
866,2016,'$75000 under $100000',5,'45 under 55',4,'total',0,13137,39498,1138320
867,2016,'$100000 under $200000',6,'45 under 55',4,'total',0,17759,58279,2368497
868,2016,'$200000 or more',7,'45 under 55',4,'total',0,5311,18814,2467798
869,2016,'$1 under $10000',1,'55 under 65',5,'total',0,6381,9101,33385
870,2016,'$10000 under $25000',2,'55 under 65',5,'total',0,15005,23782,265537
871,2016,'$25000 under $50000',3,'55 under 65',5,'total',0,24909,43899,924957
872,2016,'$50000 under $75000',4,'55 under 65',5,'total',0,19052,37928,1176478
873,2016,'$75000 under $100000',5,'55 under 65',5,'total',0,13483,28453,1167460
874,2016,'$100000 under $200000',6,'55 under 65',5,'total',0,16618,37568,2214354
875,2016,'$200000 or more',7,'55 under 65',5,'total',0,5152,11945,2689415
876,2016,'$1 under $10000',1,'65 and over',6,'total',0,14828,21286,76216
877,2016,'$10000 under $25000',2,'65 and over',6,'total',0,25405,38231,429680
878,2016,'$25000 under $50000',3,'65 and over',6,'total',0,25579,41981,932188
879,2016,'$50000 under $75000',4,'65 and over',6,'total',0,17973,30709,1113268
880,2016,'$75000 under $100000',5,'65 and over',6,'total',0,12254,22776,1061973
881,2016,'$100000 under $200000',6,'65 and over',6,'total',0,13872,26751,1832229
882,2016,'$200000 or more',7,'65 and over',6,'total',0,4094,7877,2099950
883,2016,'$1 under $10000',1,'under 26',1,'non-migrant',1,7454,10020,47677
884,2016,'$10000 under $25000',2,'under 26',1,'non-migrant',1,26552,40988,468010
885,2016,'$25000 under $50000',3,'under 26',1,'non-migrant',1,19597,47922,667369
886,2016,'$50000 under $75000',4,'under 26',1,'non-migrant',1,3377,9958,199850
887,2016,'$75000 under $100000',5,'under 26',1,'non-migrant',1,693,1686,58321
888,2016,'$100000 under $200000',6,'under 26',1,'non-migrant',1,283,690,36087
889,2016,'$200000 or more',7,'under 26',1,'non-migrant',1,52,120,20127
890,2016,'$1 under $10000',1,'26 under 35',2,'non-migrant',1,6469,11394,39092
891,2016,'$10000 under $25000',2,'26 under 35',2,'non-migrant',1,22186,44411,401516
892,2016,'$25000 under $50000',3,'26 under 35',2,'non-migrant',1,32664,78464,1173369
893,2016,'$50000 under $75000',4,'26 under 35',2,'non-migrant',1,15308,47102,935160
894,2016,'$75000 under $100000',5,'26 under 35',2,'non-migrant',1,7068,23327,605795
895,2016,'$100000 under $200000',6,'26 under 35',2,'non-migrant',1,4574,15249,574965
896,2016,'$200000 or more',7,'26 under 35',2,'non-migrant',1,559,1901,213352
897,2016,'$1 under $10000',1,'35 under 45',3,'non-migrant',1,3946,8052,23106
898,2016,'$10000 under $25000',2,'35 under 45',3,'non-migrant',1,14090,35762,254855
899,2016,'$25000 under $50000',3,'35 under 45',3,'non-migrant',1,26686,78446,981554
900,2016,'$50000 under $75000',4,'35 under 45',3,'non-migrant',1,18815,68498,1161820
901,2016,'$75000 under $100000',5,'35 under 45',3,'non-migrant',1,12867,51231,1113189
902,2016,'$100000 under $200000',6,'35 under 45',3,'non-migrant',1,14174,57760,1852157
903,2016,'$200000 or more',7,'35 under 45',3,'non-migrant',1,3396,15113,1368394
904,2016,'$1 under $10000',1,'45 under 55',4,'non-migrant',1,3929,6445,22123
905,2016,'$10000 under $25000',2,'45 under 55',4,'non-migrant',1,12583,24909,227094
906,2016,'$25000 under $50000',3,'45 under 55',4,'non-migrant',1,23712,53990,876881
907,2016,'$50000 under $75000',4,'45 under 55',4,'non-migrant',1,17604,47889,1088857
908,2016,'$75000 under $100000',5,'45 under 55',4,'non-migrant',1,12569,37969,1089058
909,2016,'$100000 under $200000',6,'45 under 55',4,'non-migrant',1,16929,55784,2255815
910,2016,'$200000 or more',7,'45 under 55',4,'non-migrant',1,4959,17691,2324890
911,2016,'$1 under $10000',1,'55 under 65',5,'non-migrant',1,5936,8495,31029
912,2016,'$10000 under $25000',2,'55 under 65',5,'non-migrant',1,14134,22443,250394
913,2016,'$25000 under $50000',3,'55 under 65',5,'non-migrant',1,23839,42139,885730
914,2016,'$50000 under $75000',4,'55 under 65',5,'non-migrant',1,18328,36622,1131756
915,2016,'$75000 under $100000',5,'55 under 65',5,'non-migrant',1,12950,27417,1121240
916,2016,'$100000 under $200000',6,'55 under 65',5,'non-migrant',1,15717,35680,2088659
917,2016,'$200000 or more',7,'55 under 65',5,'non-migrant',1,4772,11115,2456472
918,2016,'$1 under $10000',1,'65 and over',6,'non-migrant',1,14118,20336,72449
919,2016,'$10000 under $25000',2,'65 and over',6,'non-migrant',1,24263,36640,410546
920,2016,'$25000 under $50000',3,'65 and over',6,'non-migrant',1,24599,40505,896514
921,2016,'$50000 under $75000',4,'65 and over',6,'non-migrant',1,17217,29536,1066490
922,2016,'$75000 under $100000',5,'65 and over',6,'non-migrant',1,11754,21912,1018491
923,2016,'$100000 under $200000',6,'65 and over',6,'non-migrant',1,13195,25524,1741524
924,2016,'$200000 or more',7,'65 and over',6,'non-migrant',1,3843,7398,1966948
925,2016,'$1 under $10000',1,'under 26',1,'outflow',2,1038,1394,6476
926,2016,'$10000 under $25000',2,'under 26',1,'outflow',2,2673,3871,46056
927,2016,'$25000 under $50000',3,'under 26',1,'outflow',2,1405,2399,46853
928,2016,'$50000 under $75000',4,'under 26',1,'outflow',2,267,492,15989
929,2016,'$75000 under $100000',5,'under 26',1,'outflow',2,58,104,4878
930,2016,'$100000 under $200000',6,'under 26',1,'outflow',2,49,102,8156
931,2016,'$200000 or more',7,'under 26',1,'outflow',2,0,0,0
932,2016,'$1 under $10000',1,'26 under 35',2,'outflow',2,783,1428,4607
933,2016,'$10000 under $25000',2,'26 under 35',2,'outflow',2,2029,3938,35793
934,2016,'$25000 under $50000',3,'26 under 35',2,'outflow',2,2108,4509,75924
935,2016,'$50000 under $75000',4,'26 under 35',2,'outflow',2,870,2294,53019
936,2016,'$75000 under $100000',5,'26 under 35',2,'outflow',2,427,1213,36556
937,2016,'$100000 under $200000',6,'26 under 35',2,'outflow',2,316,910,40380
938,2016,'$200000 or more',7,'26 under 35',2,'outflow',2,33,100,9773
939,2016,'$1 under $10000',1,'35 under 45',3,'outflow',2,289,623,1767
940,2016,'$10000 under $25000',2,'35 under 45',3,'outflow',2,679,1572,11800
941,2016,'$25000 under $50000',3,'35 under 45',3,'outflow',2,832,2282,30601
942,2016,'$50000 under $75000',4,'35 under 45',3,'outflow',2,584,1906,36083
943,2016,'$75000 under $100000',5,'35 under 45',3,'outflow',2,383,1283,33243
944,2016,'$100000 under $200000',6,'35 under 45',3,'outflow',2,454,1738,60117
945,2016,'$200000 or more',7,'35 under 45',3,'outflow',2,120,485,39502
946,2016,'$1 under $10000',1,'45 under 55',4,'outflow',2,216,345,1340
947,2016,'$10000 under $25000',2,'45 under 55',4,'outflow',2,499,893,8583
948,2016,'$25000 under $50000',3,'45 under 55',4,'outflow',2,558,1143,20200
949,2016,'$50000 under $75000',4,'45 under 55',4,'outflow',2,358,843,22109
950,2016,'$75000 under $100000',5,'45 under 55',4,'outflow',2,265,712,23195
951,2016,'$100000 under $200000',6,'45 under 55',4,'outflow',2,383,1099,51695
952,2016,'$200000 or more',7,'45 under 55',4,'outflow',2,131,419,75333
953,2016,'$1 under $10000',1,'55 under 65',5,'outflow',2,170,238,956
954,2016,'$10000 under $25000',2,'55 under 65',5,'outflow',2,365,519,6234
955,2016,'$25000 under $50000',3,'55 under 65',5,'outflow',2,404,635,14661
956,2016,'$50000 under $75000',4,'55 under 65',5,'outflow',2,296,531,18223
957,2016,'$75000 under $100000',5,'55 under 65',5,'outflow',2,182,362,15795
958,2016,'$100000 under $200000',6,'55 under 65',5,'outflow',2,294,615,40064
959,2016,'$200000 or more',7,'55 under 65',5,'outflow',2,117,256,46528
960,2016,'$1 under $10000',1,'65 and over',6,'outflow',2,322,414,1668
961,2016,'$10000 under $25000',2,'65 and over',6,'outflow',2,487,671,8085
962,2016,'$25000 under $50000',3,'65 and over',6,'outflow',2,411,614,14862
963,2016,'$50000 under $75000',4,'65 and over',6,'outflow',2,300,445,18873
964,2016,'$75000 under $100000',5,'65 and over',6,'outflow',2,180,301,15800
965,2016,'$100000 under $200000',6,'65 and over',6,'outflow',2,230,426,30967
966,2016,'$200000 or more',7,'65 and over',6,'outflow',2,89,159,52447
967,2016,'$1 under $10000',1,'under 26',1,'inflow',3,1153,1517,7211
968,2016,'$10000 under $25000',2,'under 26',1,'inflow',3,2717,3911,46965
969,2016,'$25000 under $50000',3,'under 26',1,'inflow',3,1533,2697,51621
970,2016,'$50000 under $75000',4,'under 26',1,'inflow',3,274,536,16496
971,2016,'$75000 under $100000',5,'under 26',1,'inflow',3,81,168,6816
972,2016,'$100000 under $200000',6,'under 26',1,'inflow',3,44,85,5995
973,2016,'$200000 or more',7,'under 26',1,'inflow',3,0,0,0
974,2016,'$1 under $10000',1,'26 under 35',2,'inflow',3,840,1397,4938
975,2016,'$10000 under $25000',2,'26 under 35',2,'inflow',3,2078,3843,36786
976,2016,'$25000 under $50000',3,'26 under 35',2,'inflow',3,2399,5354,86656
977,2016,'$50000 under $75000',4,'26 under 35',2,'inflow',3,1135,3036,69621
978,2016,'$75000 under $100000',5,'26 under 35',2,'inflow',3,565,1616,48451
979,2016,'$100000 under $200000',6,'26 under 35',2,'inflow',3,502,1534,65369
980,2016,'$200000 or more',7,'26 under 35',2,'inflow',3,68,211,22924
981,2016,'$1 under $10000',1,'35 under 45',3,'inflow',3,329,664,1921
982,2016,'$10000 under $25000',2,'35 under 45',3,'inflow',3,815,1933,14284
983,2016,'$25000 under $50000',3,'35 under 45',3,'inflow',3,1097,3023,40702
984,2016,'$50000 under $75000',4,'35 under 45',3,'inflow',3,809,2740,50028
985,2016,'$75000 under $100000',5,'35 under 45',3,'inflow',3,542,2039,46766
986,2016,'$100000 under $200000',6,'35 under 45',3,'inflow',3,731,2887,98570
987,2016,'$200000 or more',7,'35 under 45',3,'inflow',3,233,960,79509
988,2016,'$1 under $10000',1,'45 under 55',4,'inflow',3,271,409,1540
989,2016,'$10000 under $25000',2,'45 under 55',4,'inflow',3,553,1027,9680
990,2016,'$25000 under $50000',3,'45 under 55',4,'inflow',3,690,1457,25181
991,2016,'$50000 under $75000',4,'45 under 55',4,'inflow',3,503,1189,31222
992,2016,'$75000 under $100000',5,'45 under 55',4,'inflow',3,374,984,32595
993,2016,'$100000 under $200000',6,'45 under 55',4,'inflow',3,617,1864,84636
994,2016,'$200000 or more',7,'45 under 55',4,'inflow',3,291,933,116919
995,2016,'$1 under $10000',1,'55 under 65',5,'inflow',3,279,379,1480
996,2016,'$10000 under $25000',2,'55 under 65',5,'inflow',3,529,813,9142
997,2016,'$25000 under $50000',3,'55 under 65',5,'inflow',3,640,1062,23621
998,2016,'$50000 under $75000',4,'55 under 65',5,'inflow',3,495,907,30593
999,2016,'$75000 under $100000',5,'55 under 65',5,'inflow',3,370,714,32155
1000,2016,'$100000 under $200000',6,'55 under 65',5,'inflow',3,712,1492,100262
1001,2016,'$200000 or more',7,'55 under 65',5,'inflow',3,306,678,197665
1002,2016,'$1 under $10000',1,'65 and over',6,'inflow',3,459,610,2496
1003,2016,'$10000 under $25000',2,'65 and over',6,'inflow',3,794,1093,13222
1004,2016,'$25000 under $50000',3,'65 and over',6,'inflow',3,679,1007,24865
1005,2016,'$50000 under $75000',4,'65 and over',6,'inflow',3,545,839,33901
1006,2016,'$75000 under $100000',5,'65 and over',6,'inflow',3,372,637,32335
1007,2016,'$100000 under $200000',6,'65 and over',6,'inflow',3,538,959,72285
1008,2016,'$200000 or more',7,'65 and over',6,'inflow',3,197,381,101313
1009,2016,'$1 under $10000',1,'under 26',1,'same-state',4,879,1236,5612
1010,2016,'$10000 under $25000',2,'under 26',1,'same-state',4,2612,3943,44729
1011,2016,'$25000 under $50000',3,'under 26',1,'same-state',4,1697,3575,57692
1012,2016,'$50000 under $75000',4,'under 26',1,'same-state',4,255,574,15150
1013,2016,'$75000 under $100000',5,'under 26',1,'same-state',4,34,72,2885
1014,2016,'$100000 under $200000',6,'under 26',1,'same-state',4,14,27,1662
1015,2016,'$200000 or more',7,'under 26',1,'same-state',4,0,0,0
1016,2016,'$1 under $10000',1,'26 under 35',2,'same-state',4,646,1191,3862
1017,2016,'$10000 under $25000',2,'26 under 35',2,'same-state',4,1726,3571,30873
1018,2016,'$25000 under $50000',3,'26 under 35',2,'same-state',4,2093,5007,74355
1019,2016,'$50000 under $75000',4,'26 under 35',2,'same-state',4,800,2318,48203
1020,2016,'$75000 under $100000',5,'26 under 35',2,'same-state',4,309,1002,26314
1021,2016,'$100000 under $200000',6,'26 under 35',2,'same-state',4,181,620,22534
1022,2016,'$200000 or more',7,'26 under 35',2,'same-state',4,15,63,5478
1023,2016,'$1 under $10000',1,'35 under 45',3,'same-state',4,275,553,1651
1024,2016,'$10000 under $25000',2,'35 under 45',3,'same-state',4,695,1682,12128
1025,2016,'$25000 under $50000',3,'35 under 45',3,'same-state',4,1017,2825,36952
1026,2016,'$50000 under $75000',4,'35 under 45',3,'same-state',4,508,1773,31143
1027,2016,'$75000 under $100000',5,'35 under 45',3,'same-state',4,259,1001,22155
1028,2016,'$100000 under $200000',6,'35 under 45',3,'same-state',4,260,1100,33352
1029,2016,'$200000 or more',7,'35 under 45',3,'same-state',4,45,206,15180
1030,2016,'$1 under $10000',1,'45 under 55',4,'same-state',4,183,288,1067
1031,2016,'$10000 under $25000',2,'45 under 55',4,'same-state',4,442,819,7799
1032,2016,'$25000 under $50000',3,'45 under 55',4,'same-state',4,615,1260,22221
1033,2016,'$50000 under $75000',4,'45 under 55',4,'same-state',4,323,780,19938
1034,2016,'$75000 under $100000',5,'45 under 55',4,'same-state',4,194,545,16666
1035,2016,'$100000 under $200000',6,'45 under 55',4,'same-state',4,213,631,28044
1036,2016,'$200000 or more',7,'45 under 55',4,'same-state',4,61,190,25988
1037,2016,'$1 under $10000',1,'55 under 65',5,'same-state',4,166,227,876
1038,2016,'$10000 under $25000',2,'55 under 65',5,'same-state',4,342,526,6000
