YEAR,MULTYEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,STRATA,GQ,PERNUM,PERWT,RELATE,RELATED,AGE,MIGRATE1,MIGRATE1D,MIGPLAC1
2022,,202201,447060,2.022E+12,61,2.022E+12,16,130016,1,4,39,3,301,6,2,23,16
2022,,202201,447084,2.022E+12,250,2.022E+12,16,70216,1,1,250,1,101,49,2,23,16
2022,,202201,447087,2.022E+12,143,2.022E+12,16,90016,1,1,143,1,101,44,2,24,16
2022,,202201,447087,2.022E+12,143,2.022E+12,16,90016,1,2,109,2,201,51,2,24,16
2022,,202201,447087,2.022E+12,143,2.022E+12,16,90016,1,3,149,3,301,14,2,24,16
2022,,202201,447087,2.022E+12,143,2.022E+12,16,90016,1,4,148,3,301,13,2,24,16
2022,,202201,447087,2.022E+12,143,2.022E+12,16,90016,1,5,148,3,301,11,2,24,16
2022,,202201,447087,2.022E+12,143,2.022E+12,16,90016,1,6,135,3,302,19,2,24,16
2022,,202201,447110,2.022E+12,232,2.022E+12,16,10016,1,1,232,1,101,41,2,23,16
2022,,202201,447110,2.022E+12,232,2.022E+12,16,10016,1,2,370,3,301,11,2,23,16
2022,,202201,447110,2.022E+12,232,2.022E+12,16,10016,1,3,311,3,301,4,2,23,16
2022,,202201,447127,2.022E+12,33,2.022E+12,16,10016,1,1,34,1,101,42,2,23,16
2022,,202201,447127,2.022E+12,33,2.022E+12,16,10016,1,2,59,3,301,17,2,23,16
2022,,202201,447127,2.022E+12,33,2.022E+12,16,10016,1,3,53,3,301,10,2,23,16
2022,,202201,447129,2.022E+12,80,2.022E+12,16,70216,1,1,79,1,101,51,2,23,16
2022,,202201,447129,2.022E+12,80,2.022E+12,16,70216,1,2,77,2,201,34,2,23,16
2022,,202201,447129,2.022E+12,80,2.022E+12,16,70216,1,3,72,3,303,13,2,23,16
2022,,202201,447129,2.022E+12,80,2.022E+12,16,70216,1,4,73,3,303,10,2,23,16
2022,,202201,447145,2.022E+12,78,2.022E+12,16,130016,1,1,78,1,101,21,2,24,16
2022,,202201,447173,2.022E+12,125,2.022E+12,16,20016,1,1,125,1,101,46,2,23,16
2022,,202201,447173,2.022E+12,125,2.022E+12,16,20016,1,2,136,2,201,40,2,23,16
2022,,202201,447174,2.022E+12,82,2.022E+12,16,70116,1,1,82,1,101,50,2,23,16
2022,,202201,447174,2.022E+12,82,2.022E+12,16,70116,1,2,54,3,301,17,2,23,16
2022,,202201,447175,2.022E+12,147,2.022E+12,16,50016,1,1,147,1,101,33,1,10,0
2022,,202201,447175,2.022E+12,147,2.022E+12,16,50016,1,2,186,7,701,19,2,23,16
2022,,202201,447190,2.022E+12,123,2.022E+12,16,100016,1,1,122,1,101,56,2,24,16
2022,,202201,447190,2.022E+12,123,2.022E+12,16,100016,1,2,166,12,1260,3,1,10,0
2022,,202201,447196,2.022E+12,218,2.022E+12,16,100016,1,1,217,1,101,59,2,23,16
2022,,202201,447196,2.022E+12,218,2.022E+12,16,100016,1,2,224,2,201,56,2,23,16
2022,,202201,447201,2.022E+12,55,2.022E+12,16,120016,1,1,55,1,101,26,2,24,16
2022,,202201,447201,2.022E+12,55,2.022E+12,16,120016,1,2,67,2,201,28,2,24,16
2022,,202201,447225,2.022E+12,269,2.022E+12,16,20016,1,1,269,1,101,22,2,23,16
2022,,202201,447225,2.022E+12,269,2.022E+12,16,20016,1,2,135,11,1114,21,2,23,16
2022,,202201,447225,2.022E+12,269,2.022E+12,16,20016,1,3,139,11,1115,23,2,23,16
2022,,202201,447225,2.022E+12,269,2.022E+12,16,20016,1,4,268,11,1115,19,2,23,16
2022,,202201,447259,2.022E+12,21,2.022E+12,16,50016,1,1,21,1,101,59,1,10,0
2022,,202201,447259,2.022E+12,21,2.022E+12,16,50016,1,2,49,3,301,34,1,10,0
2022,,202201,447259,2.022E+12,21,2.022E+12,16,50016,1,3,26,7,701,57,1,10,0
2022,,202201,447259,2.022E+12,21,2.022E+12,16,50016,1,4,31,9,901,12,1,10,0
2022,,202201,447259,2.022E+12,21,2.022E+12,16,50016,1,5,31,9,901,8,1,10,0
2022,,202201,447259,2.022E+12,21,2.022E+12,16,50016,1,6,57,11,1115,29,2,24,16
2022,,202201,447263,2.022E+12,65,2.022E+12,16,60016,1,1,65,1,101,31,2,23,16
2022,,202201,447263,2.022E+12,65,2.022E+12,16,60016,1,2,56,2,201,29,2,23,16
2022,,202201,447266,2.022E+12,75,2.022E+12,16,60016,1,1,74,1,101,26,2,23,16
2022,,202201,447266,2.022E+12,75,2.022E+12,16,60016,1,2,94,11,1115,29,2,23,16
2022,,202201,447266,2.022E+12,75,2.022E+12,16,60016,1,3,105,11,1115,22,2,23,16
2022,,202201,447269,2.022E+12,150,2.022E+12,16,10016,1,1,150,1,101,25,2,24,16
2022,,202201,447269,2.022E+12,150,2.022E+12,16,10016,1,2,155,2,201,28,2,24,16
2022,,202201,447269,2.022E+12,150,2.022E+12,16,10016,1,3,64,3,301,1,2,24,16
2022,,202201,447288,2.022E+12,210,2.022E+12,16,70116,1,1,210,1,101,20,2,23,16
2022,,202201,447288,2.022E+12,210,2.022E+12,16,70116,1,2,198,2,201,21,2,23,16
2022,,202201,447306,2.022E+12,78,2.022E+12,16,110016,1,1,77,1,101,27,2,23,16
2022,,202201,447306,2.022E+12,78,2.022E+12,16,110016,1,2,150,2,201,22,2,23,16
2022,,202201,447306,2.022E+12,78,2.022E+12,16,110016,1,3,161,3,301,0,0,0,0
2022,,202201,447307,2.022E+12,30,2.022E+12,16,110016,1,1,30,1,101,58,2,23,16
2022,,202201,447307,2.022E+12,30,2.022E+12,16,110016,1,2,29,2,201,58,2,23,16
2022,,202201,447307,2.022E+12,30,2.022E+12,16,110016,1,3,73,3,301,22,2,23,16
2022,,202201,447318,2.022E+12,18,2.022E+12,16,20016,1,1,18,1,101,22,2,23,16
2022,,202201,447318,2.022E+12,18,2.022E+12,16,20016,1,2,18,2,201,22,2,23,16
2022,,202201,447318,2.022E+12,18,2.022E+12,16,20016,1,3,27,3,301,5,2,23,16
2022,,202201,447377,2.022E+12,62,2.022E+12,16,100016,1,1,62,1,101,54,1,10,0
2022,,202201,447377,2.022E+12,62,2.022E+12,16,100016,1,2,106,3,301,19,1,10,0
2022,,202201,447377,2.022E+12,62,2.022E+12,16,100016,1,3,116,3,302,18,1,10,0
2022,,202201,447377,2.022E+12,62,2.022E+12,16,100016,1,4,103,12,1260,18,2,23,16
2022,,202201,447391,2.022E+12,50,2.022E+12,16,80016,1,1,51,1,101,19,2,23,16
2022,,202201,447391,2.022E+12,50,2.022E+12,16,80016,1,2,145,11,1115,22,2,23,16
2022,,202201,447391,2.022E+12,50,2.022E+12,16,80016,1,3,61,11,1115,19,2,23,16
2022,,202201,447405,2.022E+12,95,2.022E+12,16,10016,1,1,95,1,101,25,2,24,16
2022,,202201,447405,2.022E+12,95,2.022E+12,16,10016,1,2,44,12,1260,48,4,40,611
2022,,202201,447407,2.022E+12,149,2.022E+12,16,110016,1,1,149,1,101,68,2,24,16
2022,,202201,447424,2.022E+12,82,2.022E+12,16,90016,1,1,82,1,101,53,1,10,0
2022,,202201,447424,2.022E+12,82,2.022E+12,16,90016,1,2,220,11,1115,54,2,24,16
2022,,202201,447428,2.022E+12,179,2.022E+12,16,110016,1,1,179,1,101,24,2,23,16
2022,,202201,447428,2.022E+12,179,2.022E+12,16,110016,1,2,141,2,201,25,2,23,16
2022,,202201,447456,2.022E+12,94,2.022E+12,16,50016,1,1,93,1,101,55,1,10,0
2022,,202201,447456,2.022E+12,94,2.022E+12,16,50016,1,2,154,2,201,49,2,23,16
2022,,202201,447458,2.022E+12,26,2.022E+12,16,40016,1,1,27,1,101,35,1,10,0
2022,,202201,447458,2.022E+12,26,2.022E+12,16,40016,1,2,14,3,301,4,1,10,0
2022,,202201,447458,2.022E+12,26,2.022E+12,16,40016,1,3,37,5,501,58,2,24,16
2022,,202201,447465,2.022E+12,30,2.022E+12,16,40016,1,1,29,1,101,30,2,23,16
2022,,202201,447465,2.022E+12,30,2.022E+12,16,40016,1,2,27,2,201,32,2,23,16
2022,,202201,447465,2.022E+12,30,2.022E+12,16,40016,1,3,27,3,301,9,2,23,16
2022,,202201,447465,2.022E+12,30,2.022E+12,16,40016,1,4,25,3,301,5,2,23,16
2022,,202201,447465,2.022E+12,30,2.022E+12,16,40016,1,5,30,3,301,3,2,23,16
2022,,202201,447477,2.022E+12,197,2.022E+12,16,120016,1,1,197,1,101,65,1,10,0
2022,,202201,447477,2.022E+12,197,2.022E+12,16,120016,1,2,296,12,1260,50,2,24,16
2022,,202201,447492,2.022E+12,19,2.022E+12,16,50016,1,1,20,1,101,76,1,10,0
2022,,202201,447492,2.022E+12,19,2.022E+12,16,50016,1,2,45,3,301,54,2,23,16
2022,,202201,447492,2.022E+12,19,2.022E+12,16,50016,1,3,19,9,901,36,2,23,16
2022,,202201,447493,2.022E+12,116,2.022E+12,16,80016,1,1,116,1,101,44,1,10,0
2022,,202201,447493,2.022E+12,116,2.022E+12,16,80016,1,2,133,2,201,51,1,10,0
2022,,202201,447493,2.022E+12,116,2.022E+12,16,80016,1,3,161,3,301,21,2,23,16
2022,,202201,447493,2.022E+12,116,2.022E+12,16,80016,1,4,148,3,301,19,1,10,0
2022,,202201,447513,2.022E+12,121,2.022E+12,16,80016,1,1,121,1,101,40,2,23,16
2022,,202201,447513,2.022E+12,121,2.022E+12,16,80016,1,2,65,3,301,9,2,23,16
2022,,202201,447513,2.022E+12,121,2.022E+12,16,80016,1,3,105,3,301,2,2,23,16
2022,,202201,447516,2.022E+12,191,2.022E+12,16,130016,1,1,191,1,101,27,2,23,16
2022,,202201,447517,2.022E+12,234,2.022E+12,16,40016,1,1,234,1,101,23,2,23,16
2022,,202201,447538,2.022E+12,26,2.022E+12,16,130016,1,1,27,1,101,40,3,31,49
2022,,202201,447538,2.022E+12,26,2.022E+12,16,130016,1,2,27,11,1114,40,2,23,16
2022,,202201,447546,2.022E+12,12,2.022E+12,16,90016,1,1,12,1,101,48,1,10,0
2022,,202201,447546,2.022E+12,12,2.022E+12,16,90016,1,2,10,2,201,47,1,10,0
2022,,202201,447546,2.022E+12,12,2.022E+12,16,90016,1,3,18,9,901,9,1,10,0
2022,,202201,447546,2.022E+12,12,2.022E+12,16,90016,1,4,12,9,901,5,2,24,16
2022,,202201,447554,2.022E+12,150,2.022E+12,16,70216,1,1,151,1,101,64,2,23,16
2022,,202201,447556,2.022E+12,326,2.022E+12,16,80016,1,1,326,1,101,61,1,10,0
2022,,202201,447556,2.022E+12,326,2.022E+12,16,80016,1,2,400,12,1260,71,2,23,16
2022,,202201,447557,2.022E+12,68,2.022E+12,16,130016,1,1,68,1,101,52,2,23,16
2022,,202201,447589,2.022E+12,192,2.022E+12,16,50016,1,1,193,1,101,58,2,23,16
2022,,202201,447589,2.022E+12,192,2.022E+12,16,50016,1,2,218,3,301,17,2,23,16
2022,,202201,447593,2.022E+12,97,2.022E+12,16,110016,1,1,96,1,101,43,1,10,0
2022,,202201,447593,2.022E+12,97,2.022E+12,16,110016,1,2,206,11,1115,22,1,10,0
2022,,202201,447593,2.022E+12,97,2.022E+12,16,110016,1,3,179,11,1115,20,2,24,16
2022,,202201,447593,2.022E+12,97,2.022E+12,16,110016,1,4,206,11,1115,19,1,10,0
2022,,202201,447595,2.022E+12,176,2.022E+12,16,80016,1,1,177,1,101,22,1,10,0
2022,,202201,447595,2.022E+12,176,2.022E+12,16,80016,1,2,85,11,1114,23,2,23,16
2022,,202201,447603,2.022E+12,33,2.022E+12,16,10016,1,1,33,1,101,38,1,10,0
2022,,202201,447603,2.022E+12,33,2.022E+12,16,10016,1,2,19,11,1114,37,2,24,16
2022,,202201,447603,2.022E+12,33,2.022E+12,16,10016,1,3,20,3,301,10,1,10,0
2022,,202201,447603,2.022E+12,33,2.022E+12,16,10016,1,4,38,3,301,9,1,10,0
2022,,202201,447604,2.022E+12,27,2.022E+12,16,110016,1,1,27,1,101,32,2,23,16
2022,,202201,447613,2.022E+12,111,2.022E+12,16,20016,1,1,110,1,101,84,2,23,16
2022,,202201,447614,2.022E+12,120,2.022E+12,16,20016,1,1,120,1,101,29,2,23,16
2022,,202201,447619,2.022E+12,282,2.022E+12,16,20016,1,1,283,1,101,88,2,23,16
2022,,202201,447623,2.022E+12,84,2.022E+12,16,60016,1,1,84,1,101,41,1,10,0
2022,,202201,447623,2.022E+12,84,2.022E+12,16,60016,1,2,93,3,301,21,1,10,0
2022,,202201,447623,2.022E+12,84,2.022E+12,16,60016,1,3,76,3,301,17,1,10,0
2022,,202201,447623,2.022E+12,84,2.022E+12,16,60016,1,4,83,3,301,6,1,10,0
2022,,202201,447623,2.022E+12,84,2.022E+12,16,60016,1,5,95,11,1115,18,2,23,16
2022,,202201,447637,2.022E+12,100,2.022E+12,16,130016,1,1,100,1,101,40,2,24,16
2022,,202201,447667,2.022E+12,58,2.022E+12,16,120016,1,1,58,1,101,36,2,23,16
2022,,202201,447667,2.022E+12,58,2.022E+12,16,120016,1,2,65,2,201,36,2,23,16
2022,,202201,447667,2.022E+12,58,2.022E+12,16,120016,1,3,70,3,301,18,1,10,0
2022,,202201,447667,2.022E+12,58,2.022E+12,16,120016,1,4,70,3,301,16,2,23,16
2022,,202201,447667,2.022E+12,58,2.022E+12,16,120016,1,5,72,3,301,11,2,23,16
2022,,202201,447667,2.022E+12,58,2.022E+12,16,120016,1,6,35,9,901,0,0,0,0
2022,,202201,447677,2.022E+12,55,2.022E+12,16,10016,1,1,55,1,101,52,1,10,0
2022,,202201,447677,2.022E+12,55,2.022E+12,16,10016,1,2,64,2,201,61,1,10,0
2022,,202201,447677,2.022E+12,55,2.022E+12,16,10016,1,3,103,3,301,27,1,10,0
2022,,202201,447677,2.022E+12,55,2.022E+12,16,10016,1,4,103,3,301,25,1,10,0
2022,,202201,447677,2.022E+12,55,2.022E+12,16,10016,1,5,102,3,301,25,2,24,16
2022,,202201,447684,2.022E+12,105,2.022E+12,16,10016,1,1,105,1,101,68,1,10,0
2022,,202201,447684,2.022E+12,105,2.022E+12,16,10016,1,2,75,2,201,58,1,10,0
2022,,202201,447684,2.022E+12,105,2.022E+12,16,10016,1,3,111,3,301,28,1,10,0
2022,,202201,447684,2.022E+12,105,2.022E+12,16,10016,1,4,186,4,401,29,2,23,16
2022,,202201,447686,2.022E+12,37,2.022E+12,16,130016,1,1,36,1,101,24,2,23,16
2022,,202201,447696,2.022E+12,283,2.022E+12,16,10016,1,1,282,1,101,19,3,31,53
2022,,202201,447696,2.022E+12,283,2.022E+12,16,10016,1,2,121,11,1115,22,1,10,0
2022,,202201,447696,2.022E+12,283,2.022E+12,16,10016,1,3,140,11,1115,19,2,23,16
2022,,202201,447696,2.022E+12,283,2.022E+12,16,10016,1,4,138,11,1115,19,1,10,0
2022,,202201,447717,2.022E+12,130,2.022E+12,16,110016,1,1,130,1,101,24,2,23,16
2022,,202201,447717,2.022E+12,130,2.022E+12,16,110016,1,2,132,2,201,29,2,23,16
2022,,202201,447717,2.022E+12,130,2.022E+12,16,110016,1,3,77,3,301,1,2,23,16
2022,,202201,447736,2.022E+12,45,2.022E+12,16,90016,1,1,45,1,101,59,2,24,16
2022,,202201,447736,2.022E+12,45,2.022E+12,16,90016,1,2,111,2,201,61,2,24,16
2022,,202201,447768,2.022E+12,84,2.022E+12,16,100016,1,1,84,1,101,26,2,23,16
2022,,202201,447768,2.022E+12,84,2.022E+12,16,100016,1,2,108,2,201,26,2,23,16
2022,,202201,447782,2.022E+12,45,2.022E+12,16,70216,1,1,45,1,101,56,2,23,16
2022,,202201,447783,2.022E+12,117,2.022E+12,16,80016,1,1,117,1,101,22,2,23,16
2022,,202201,447783,2.022E+12,117,2.022E+12,16,80016,1,2,145,11,1115,22,1,10,0
2022,,202201,447783,2.022E+12,117,2.022E+12,16,80016,1,3,96,11,1115,21,2,23,16
2022,,202201,447788,2.022E+12,74,2.022E+12,16,110016,1,1,73,1,101,71,1,10,0
2022,,202201,447788,2.022E+12,74,2.022E+12,16,110016,1,2,85,2,201,71,2,23,16
2022,,202201,447788,2.022E+12,74,2.022E+12,16,110016,1,3,118,3,303,43,1,10,0
2022,,202201,447788,2.022E+12,74,2.022E+12,16,110016,1,4,92,4,401,47,1,10,0
2022,,202201,447792,2.022E+12,95,2.022E+12,16,80016,1,1,95,1,101,29,2,23,16
2022,,202201,447792,2.022E+12,95,2.022E+12,16,80016,1,2,118,2,201,27,2,23,16
2022,,202201,447798,2.022E+12,59,2.022E+12,16,130016,1,1,59,1,101,45,2,23,16
2022,,202201,447798,2.022E+12,59,2.022E+12,16,130016,1,2,87,3,301,18,2,23,16
2022,,202201,447819,2.022E+12,124,2.022E+12,16,20016,1,1,124,1,101,22,2,23,16
2022,,202201,447819,2.022E+12,124,2.022E+12,16,20016,1,2,101,11,1114,33,2,23,16
2022,,202201,447831,2.022E+12,20,2.022E+12,16,10016,1,1,20,1,101,70,1,10,0
2022,,202201,447831,2.022E+12,20,2.022E+12,16,10016,1,2,88,12,1260,50,2,24,16
2022,,202201,447841,2.022E+12,77,2.022E+12,16,80016,1,1,77,1,101,33,2,23,16
2022,,202201,447843,2.022E+12,19,2.022E+12,16,100016,1,1,19,1,101,23,2,23,16
2022,,202201,447843,2.022E+12,19,2.022E+12,16,100016,1,2,16,11,1114,25,2,23,16
2022,,202201,447843,2.022E+12,19,2.022E+12,16,100016,1,3,43,3,301,2,2,23,16
2022,,202201,447843,2.022E+12,19,2.022E+12,16,100016,1,4,44,3,301,0,0,0,0
2022,,202201,447847,2.022E+12,76,2.022E+12,16,60016,1,1,76,1,101,48,2,23,16
2022,,202201,447847,2.022E+12,76,2.022E+12,16,60016,1,2,108,2,201,47,2,23,16
2022,,202201,447847,2.022E+12,76,2.022E+12,16,60016,1,3,65,3,301,12,2,23,16
2022,,202201,447847,2.022E+12,76,2.022E+12,16,60016,1,4,111,3,301,12,2,23,16
2022,,202201,447849,2.022E+12,107,2.022E+12,16,120016,1,1,107,1,101,59,1,10,0
2022,,202201,447849,2.022E+12,107,2.022E+12,16,120016,1,2,89,2,201,73,1,10,0
2022,,202201,447849,2.022E+12,107,2.022E+12,16,120016,1,3,92,9,901,17,2,23,16
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,1,91,1,101,43,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,2,99,2,201,40,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,3,95,3,301,12,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,4,65,3,301,9,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,5,95,3,301,9,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,6,96,3,301,3,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,7,97,7,701,33,2,23,16
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,8,110,5,501,58,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,9,108,11,1115,61,1,10,0
2022,,202201,447850,2.022E+12,91,2.022E+12,16,70216,1,10,109,11,1115,44,2,23,16
2022,,202201,447856,2.022E+12,167,2.022E+12,16,80016,1,1,166,1,101,35,2,23,16
2022,,202201,447857,2.022E+12,150,2.022E+12,16,90016,1,1,151,1,101,41,2,24,16
2022,,202201,447858,2.022E+12,91,2.022E+12,16,10016,1,1,91,1,101,45,1,10,0
2022,,202201,447858,2.022E+12,91,2.022E+12,16,10016,1,2,66,2,201,53,1,10,0
2022,,202201,447858,2.022E+12,91,2.022E+12,16,10016,1,3,34,3,301,20,2,23,16
2022,,202201,447860,2.022E+12,120,2.022E+12,16,60016,1,1,120,1,101,26,2,23,16
2022,,202201,447860,2.022E+12,120,2.022E+12,16,60016,1,2,101,11,1114,26,2,23,16
2022,,202201,447860,2.022E+12,120,2.022E+12,16,60016,1,3,126,3,302,2,2,23,16
2022,,202201,447864,2.022E+12,79,2.022E+12,16,80016,1,1,79,1,101,68,2,23,16
2022,,202201,447866,2.022E+12,107,2.022E+12,16,50016,1,1,107,1,101,21,2,23,16
2022,,202201,447869,2.022E+12,53,2.022E+12,16,110016,1,1,53,1,101,26,2,23,16
2022,,202201,447869,2.022E+12,53,2.022E+12,16,110016,1,2,89,2,201,28,2,23,16
2022,,202201,447869,2.022E+12,53,2.022E+12,16,110016,1,3,53,3,301,4,2,23,16
2022,,202201,447869,2.022E+12,53,2.022E+12,16,110016,1,4,53,3,301,2,2,23,16
2022,,202201,447869,2.022E+12,53,2.022E+12,16,110016,1,5,86,8,801,27,2,23,16
2022,,202201,447869,2.022E+12,53,2.022E+12,16,110016,1,6,68,10,1001,8,2,23,16
2022,,202201,447877,2.022E+12,161,2.022E+12,16,80016,1,1,161,1,101,21,2,24,16
2022,,202201,447880,2.022E+12,76,2.022E+12,16,80016,1,1,76,1,101,74,2,23,16
2022,,202201,447880,2.022E+12,76,2.022E+12,16,80016,1,2,86,2,201,73,2,23,16
2022,,202201,447894,2.022E+12,90,2.022E+12,16,60016,1,1,91,1,101,22,2,23,16
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,1,65,1,101,57,1,10,0
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,2,138,2,201,50,1,10,0
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,3,147,3,302,20,2,23,16
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,4,145,3,302,17,1,10,0
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,5,57,3,302,12,1,10,0
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,6,57,3,302,10,1,10,0
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,7,147,3,302,9,1,10,0
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,8,56,3,302,7,1,10,0
2022,,202201,447896,2.022E+12,66,2.022E+12,16,110016,1,9,73,3,303,9,1,10,0
2022,,202201,447897,2.022E+12,21,2.022E+12,16,130016,1,1,20,1,101,80,2,23,16
2022,,202201,447897,2.022E+12,21,2.022E+12,16,130016,1,2,18,2,201,75,2,23,16
2022,,202201,447897,2.022E+12,21,2.022E+12,16,130016,1,3,6,3,301,49,1,10,0
2022,,202201,447899,2.022E+12,82,2.022E+12,16,70216,1,1,82,1,101,24,1,10,0
2022,,202201,447899,2.022E+12,82,2.022E+12,16,70216,1,2,103,11,1114,25,1,10,0
2022,,202201,447899,2.022E+12,82,2.022E+12,16,70216,1,3,109,11,1115,20,2,23,16
2022,,202201,447904,2.022E+12,41,2.022E+12,16,60016,1,1,41,1,101,38,2,23,16
2022,,202201,447904,2.022E+12,41,2.022E+12,16,60016,1,2,46,3,301,10,2,23,16
2022,,202201,447904,2.022E+12,41,2.022E+12,16,60016,1,3,34,3,301,8,2,23,16
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,1,41,1,101,43,1,10,0
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,2,61,2,201,47,1,10,0
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,3,48,3,301,17,1,10,0
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,4,38,3,302,13,1,10,0
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,5,38,3,302,10,1,10,0
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,6,35,3,302,10,1,10,0
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,7,72,12,1242,3,3,31,49
2022,,202201,447910,2.022E+12,41,2.022E+12,16,120016,1,8,25,12,1242,1,2,24,16
2022,,202201,447940,2.022E+12,34,2.022E+12,16,130016,1,1,33,1,101,66,1,10,0
2022,,202201,447940,2.022E+12,34,2.022E+12,16,130016,1,2,42,2,201,77,2,23,16
2022,,202201,447949,2.022E+12,139,2.022E+12,16,110016,1,1,138,1,101,60,2,23,16
2022,,202201,447970,2.022E+12,102,2.022E+12,16,80016,1,1,101,1,101,24,1,10,0
2022,,202201,447970,2.022E+12,102,2.022E+12,16,80016,1,2,168,11,1115,25,2,24,16
2022,,202201,447983,2.022E+12,197,2.022E+12,16,10016,1,1,197,1,101,30,2,23,16
2022,,202201,447983,2.022E+12,197,2.022E+12,16,10016,1,2,141,11,1115,25,1,10,0
2022,,202201,447983,2.022E+12,197,2.022E+12,16,10016,1,3,106,11,1115,19,1,10,0
2022,,202201,447989,2.022E+12,81,2.022E+12,16,20016,1,1,81,1,101,26,2,23,16
2022,,202201,447989,2.022E+12,81,2.022E+12,16,20016,1,2,156,2,201,29,2,23,16
2022,,202201,448005,2.022E+12,34,2.022E+12,16,130016,1,1,33,1,101,20,2,23,16
2022,,202201,448005,2.022E+12,34,2.022E+12,16,130016,1,2,49,2,201,21,1,10,0
2022,,202201,448020,2.022E+12,66,2.022E+12,16,100016,1,1,66,1,101,60,1,10,0
2022,,202201,448020,2.022E+12,66,2.022E+12,16,100016,1,2,64,2,201,60,1,10,0
2022,,202201,448020,2.022E+12,66,2.022E+12,16,100016,1,3,131,3,301,27,2,24,16
2022,,202201,448021,2.022E+12,39,2.022E+12,16,110016,1,1,39,1,101,57,1,10,0
2022,,202201,448021,2.022E+12,39,2.022E+12,16,110016,1,2,37,3,301,27,2,23,16
2022,,202201,448021,2.022E+12,39,2.022E+12,16,110016,1,3,63,4,401,28,2,23,16
2022,,202201,448022,2.022E+12,126,2.022E+12,16,10016,1,1,126,1,101,19,2,24,16
2022,,202201,448025,2.022E+12,51,2.022E+12,16,70216,1,1,50,1,101,79,1,10,0
2022,,202201,448025,2.022E+12,51,2.022E+12,16,70216,1,2,58,2,201,76,2,23,16
2022,,202201,448025,2.022E+12,51,2.022E+12,16,70216,1,3,64,3,301,49,1,10,0
2022,,202201,448025,2.022E+12,51,2.022E+12,16,70216,1,4,47,9,901,12,2,23,16
2022,,202201,448025,2.022E+12,51,2.022E+12,16,70216,1,5,73,12,1260,49,2,23,16
2022,,202201,448032,2.022E+12,200,2.022E+12,16,60016,1,1,200,1,101,25,2,23,16
2022,,202201,448032,2.022E+12,200,2.022E+12,16,60016,1,2,190,11,1114,26,2,23,16
2022,,202201,448032,2.022E+12,200,2.022E+12,16,60016,1,3,179,11,1115,23,2,23,16
2022,,202201,448033,2.022E+12,188,2.022E+12,16,20016,1,1,187,1,101,28,2,23,16
2022,,202201,448033,2.022E+12,188,2.022E+12,16,20016,1,2,94,11,1114,27,1,10,0
2022,,202201,448033,2.022E+12,188,2.022E+12,16,20016,1,3,131,3,301,4,2,23,16
2022,,202201,448033,2.022E+12,188,2.022E+12,16,20016,1,4,132,3,301,1,2,23,16
2022,,202201,448033,2.022E+12,188,2.022E+12,16,20016,1,5,144,3,303,8,2,23,16
2022,,202201,448049,2.022E+12,281,2.022E+12,16,60016,1,1,282,1,101,30,2,23,16
2022,,202201,448060,2.022E+12,190,2.022E+12,16,70116,1,1,189,1,101,57,2,24,16
2022,,202201,448060,2.022E+12,190,2.022E+12,16,70116,1,2,162,12,1260,40,1,10,0
2022,,202201,448063,2.022E+12,186,2.022E+12,16,50016,1,1,185,1,101,22,2,23,16
2022,,202201,448063,2.022E+12,186,2.022E+12,16,50016,1,2,323,3,301,3,2,23,16
2022,,202201,448082,2.022E+12,27,2.022E+12,16,120016,1,1,27,1,101,30,2,24,16
2022,,202201,448082,2.022E+12,27,2.022E+12,16,120016,1,2,15,2,201,29,2,24,16
2022,,202201,448082,2.022E+12,27,2.022E+12,16,120016,1,3,37,3,301,2,2,24,16
2022,,202201,448084,2.022E+12,97,2.022E+12,16,10016,1,1,97,1,101,19,2,23,16
