"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Idaho"	"16"	"2010"	"2010"	"41 years"	"41"	36	19117	188.3	131.9	260.7	31.4	0.0%
	"Idaho"	"16"	"2010"	"2010"	"42 years"	"42"	47	18358	256.0	188.1	340.5	37.3	0.0%
	"Idaho"	"16"	"2010"	"2010"	"43 years"	"43"	32	18572	172.3	117.9	243.2	30.5	0.0%
	"Idaho"	"16"	"2010"	"2010"	"44 years"	"44"	35	18725	186.9	130.2	260.0	31.6	0.0%
	"Idaho"	"16"	"2010"	"2010"	"45 years"	"45"	55	19511	281.9	212.4	366.9	38.0	0.0%
	"Idaho"	"16"	"2010"	"2010"	"46 years"	"46"	46	20256	227.1	166.3	302.9	33.5	0.0%
	"Idaho"	"16"	"2010"	"2010"	"47 years"	"47"	58	21004	276.1	209.7	357.0	36.3	0.0%
	"Idaho"	"16"	"2010"	"2010"	"48 years"	"48"	68	21146	321.6	249.7	407.7	39.0	0.0%
	"Idaho"	"16"	"2010"	"2010"	"49 years"	"49"	80	21643	369.6	293.1	460.0	41.3	0.0%
	"Idaho"	"16"	"2010"	"2010"	"50 years"	"50"	77	21471	358.6	283.0	448.2	40.9	0.0%
	"Idaho"	"16"	"2010"	"2010"	"51 years"	"51"	73	20755	351.7	275.7	442.2	41.2	0.0%
	"Idaho"	"16"	"2010"	"2010"	"52 years"	"52"	72	21295	338.1	264.5	425.8	39.8	0.0%
	"Idaho"	"16"	"2010"	"2010"	"53 years"	"53"	94	20953	448.6	362.5	549.0	46.3	0.0%
	"Idaho"	"16"	"2010"	"2010"	"54 years"	"54"	82	20503	399.9	318.1	496.4	44.2	0.0%
	"Idaho"	"16"	"2010"	"2010"	"55 years"	"55"	103	20306	507.2	409.3	605.2	50.0	0.0%
	"Idaho"	"16"	"2010"	"2010"	"56 years"	"56"	111	19779	561.2	456.8	665.6	53.3	0.0%
	"Idaho"	"16"	"2010"	"2010"	"57 years"	"57"	113	19913	567.5	462.8	672.1	53.4	0.0%
	"Idaho"	"16"	"2010"	"2010"	"58 years"	"58"	150	18944	791.8	665.1	918.5	64.7	0.1%
	"Idaho"	"16"	"2010"	"2010"	"59 years"	"59"	127	18055	703.4	581.1	825.7	62.4	0.0%
	"Idaho"	"16"	"2010"	"2010"	"60 years"	"60"	134	17819	752.0	624.7	879.3	65.0	0.1%
	"Idaho"	"16"	"2010"	"2010"	"61 years"	"61"	129	17306	745.4	616.8	874.0	65.6	0.0%
	"Idaho"	"16"	"2010"	"2010"	"62 years"	"62"	150	17753	844.9	709.7	980.1	69.0	0.1%
	"Idaho"	"16"	"2010"	"2010"	"63 years"	"63"	177	17154	1031.8	879.8	1183.8	77.6	0.1%
	"Idaho"	"16"	"2010"	"2010"	"64 years"	"64"	146	13284	1099.1	920.8	1277.3	91.0	0.1%
	"Idaho"	"16"	"2010"	"2010"	"65 years"	"65"	145	13534	1071.4	897.0	1245.8	89.0	0.1%
	"Idaho"	"16"	"2010"	"2010"	"66 years"	"66"	191	13579	1406.6	1207.1	1606.1	101.8	0.1%
	"Idaho"	"16"	"2010"	"2010"	"67 years"	"67"	198	13457	1471.4	1266.4	1676.3	104.6	0.1%
	"Idaho"	"16"	"2010"	"2010"	"68 years"	"68"	196	11795	1661.7	1429.1	1894.4	118.7	0.1%
	"Idaho"	"16"	"2010"	"2010"	"69 years"	"69"	187	11063	1690.3	1448.0	1932.6	123.6	0.1%
	"Idaho"	"16"	"2010"	"2010"	"70 years"	"70"	213	10381	2051.8	1776.3	2327.4	140.6	0.1%
	"Idaho"	"16"	"2010"	"2010"	"71 years"	"71"	200	9994	2001.2	1723.8	2278.6	141.5	0.1%
	"Idaho"	"16"	"2010"	"2010"	"72 years"	"72"	190	9079	2092.7	1795.2	2390.3	151.8	0.1%
	"Idaho"	"16"	"2010"	"2010"	"73 years"	"73"	199	8637	2304.0	1983.9	2624.2	163.3	0.1%
	"Idaho"	"16"	"2010"	"2010"	"74 years"	"74"	233	8015	2907.0	2533.8	3280.3	190.4	0.1%
	"Idaho"	"16"	"2010"	"2010"	"75 years"	"75"	203	7841	2589.0	2232.8	2945.1	181.7	0.1%
	"Idaho"	"16"	"2010"	"2010"	"76 years"	"76"	263	6938	3790.7	3332.6	4248.9	233.7	0.1%
	"Idaho"	"16"	"2010"	"2010"	"77 years"	"77"	233	6875	3389.1	2953.9	3824.3	222.0	0.1%
	"Idaho"	"16"	"2010"	"2010"	"78 years"	"78"	262	6572	3986.6	3503.9	4469.3	246.3	0.1%
	"Idaho"	"16"	"2010"	"2010"	"79 years"	"79"	258	6052	4263.1	3742.9	4783.2	265.4	0.1%
	"Idaho"	"16"	"2010"	"2010"	"80 years"	"80"	283	5889	4805.6	4245.7	5365.5	285.7	0.1%
	"Idaho"	"16"	"2010"	"2010"	"81 years"	"81"	360	5375	6697.7	6005.8	7389.6	353.0	0.1%
	"Idaho"	"16"	"2010"	"2010"	"82 years"	"82"	348	5200	6692.3	5989.2	7395.4	358.7	0.1%
	"Idaho"	"16"	"2010"	"2010"	"83 years"	"83"	370	4767	7761.7	6970.8	8552.6	403.5	0.1%
	"Idaho"	"16"	"2010"	"2010"	"84 years"	"84"	326	4383	7437.8	6630.4	8245.2	411.9	0.1%
	"Idaho"	"16"	"2010"	"2010"	"85 years"	"85"	342	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"86 years"	"86"	361	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"87 years"	"87"	353	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"88 years"	"88"	323	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"89 years"	"89"	337	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"90 years"	"90"	305	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"91 years"	"91"	296	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"92 years"	"92"	292	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"93 years"	"93"	215	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"94 years"	"94"	202	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"95 years"	"95"	165	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"96 years"	"96"	142	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2010"	"2010"	"97 years"	"97"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2010"	"2010"	"98 years"	"98"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2010"	"2010"	"99 years"	"99"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2010"	"2010"	"100+ years"	"100"	108	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2010"	"2010"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2011"	"2011"	"< 1 year"	"0"	112	22761	492.1	400.9	583.2	46.5	0.0%
	"Idaho"	"16"	"2011"	"2011"	"1 year"	"1"	13	23409	Unreliable	29.6	95.0	15.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"2 years"	"2"	Suppressed	23898	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"3 years"	"3"	Suppressed	24591	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"4 years"	"4"	Suppressed	24677	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"5 years"	"5"	Suppressed	24454	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"6 years"	"6"	Suppressed	24575	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"7 years"	"7"	Suppressed	24253	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"8 years"	"8"	Suppressed	24038	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"9 years"	"9"	Suppressed	23901	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"10 years"	"10"	Suppressed	24228	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"11 years"	"11"	Suppressed	24195	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"12 years"	"12"	Suppressed	23756	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"13 years"	"13"	Suppressed	23122	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"14 years"	"14"	Suppressed	23188	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"15 years"	"15"	Suppressed	23151	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2011"	"2011"	"16 years"	"16"	14	22784	Unreliable	33.6	103.1	16.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"17 years"	"17"	22	23135	95.1	59.6	144.0	20.3	0.0%
	"Idaho"	"16"	"2011"	"2011"	"18 years"	"18"	22	23932	91.9	57.6	139.2	19.6	0.0%
	"Idaho"	"16"	"2011"	"2011"	"19 years"	"19"	23	23115	99.5	63.1	149.3	20.7	0.0%
	"Idaho"	"16"	"2011"	"2011"	"20 years"	"20"	13	21535	Unreliable	32.1	103.2	16.7	0.0%
	"Idaho"	"16"	"2011"	"2011"	"21 years"	"21"	21	22868	91.8	56.8	140.4	20.0	0.0%
	"Idaho"	"16"	"2011"	"2011"	"22 years"	"22"	16	23018	Unreliable	39.7	112.9	17.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"23 years"	"23"	25	21256	117.6	76.1	173.6	23.5	0.0%
	"Idaho"	"16"	"2011"	"2011"	"24 years"	"24"	16	21153	Unreliable	43.2	122.8	18.9	0.0%
	"Idaho"	"16"	"2011"	"2011"	"25 years"	"25"	11	20515	Unreliable	26.8	95.9	16.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"26 years"	"26"	14	21444	Unreliable	35.7	109.5	17.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"27 years"	"27"	30	20939	143.3	96.7	204.5	26.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"28 years"	"28"	17	21236	Unreliable	46.6	128.2	19.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"29 years"	"29"	13	21468	Unreliable	32.2	103.6	16.8	0.0%
	"Idaho"	"16"	"2011"	"2011"	"30 years"	"30"	20	21421	93.4	57.0	144.2	20.9	0.0%
	"Idaho"	"16"	"2011"	"2011"	"31 years"	"31"	14	21697	Unreliable	35.3	108.3	17.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"32 years"	"32"	16	20967	Unreliable	43.6	123.9	19.1	0.0%
	"Idaho"	"16"	"2011"	"2011"	"33 years"	"33"	16	20303	Unreliable	45.0	128.0	19.7	0.0%
	"Idaho"	"16"	"2011"	"2011"	"34 years"	"34"	17	20512	Unreliable	48.3	132.7	20.1	0.0%
	"Idaho"	"16"	"2011"	"2011"	"35 years"	"35"	25	19366	129.1	83.5	190.6	25.8	0.0%
	"Idaho"	"16"	"2011"	"2011"	"36 years"	"36"	23	19723	116.6	73.9	175.0	24.3	0.0%
	"Idaho"	"16"	"2011"	"2011"	"37 years"	"37"	23	18676	123.2	78.1	184.8	25.7	0.0%
	"Idaho"	"16"	"2011"	"2011"	"38 years"	"38"	28	18542	151.0	100.3	218.2	28.5	0.0%
	"Idaho"	"16"	"2011"	"2011"	"39 years"	"39"	36	19085	188.6	132.1	261.1	31.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"40 years"	"40"	42	20293	207.0	149.2	279.8	31.9	0.0%
	"Idaho"	"16"	"2011"	"2011"	"41 years"	"41"	32	20004	160.0	109.4	225.8	28.3	0.0%
	"Idaho"	"16"	"2011"	"2011"	"42 years"	"42"	44	19372	227.1	165.0	304.9	34.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"43 years"	"43"	35	18349	190.7	132.9	265.3	32.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"44 years"	"44"	33	18469	178.7	123.0	250.9	31.1	0.0%
	"Idaho"	"16"	"2011"	"2011"	"45 years"	"45"	36	18529	194.3	136.1	269.0	32.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"46 years"	"46"	60	19255	311.6	237.8	401.1	40.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"47 years"	"47"	61	20248	301.3	230.4	387.0	38.6	0.0%
	"Idaho"	"16"	"2011"	"2011"	"48 years"	"48"	67	21032	318.6	246.9	404.6	38.9	0.0%
	"Idaho"	"16"	"2011"	"2011"	"49 years"	"49"	91	21027	432.8	348.4	531.4	45.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"50 years"	"50"	74	21656	341.7	268.3	429.0	39.7	0.0%
	"Idaho"	"16"	"2011"	"2011"	"51 years"	"51"	72	21381	336.7	263.5	424.1	39.7	0.0%
	"Idaho"	"16"	"2011"	"2011"	"52 years"	"52"	95	20797	456.8	369.6	558.4	46.9	0.0%
	"Idaho"	"16"	"2011"	"2011"	"53 years"	"53"	87	21244	409.5	328.0	505.2	43.9	0.0%
	"Idaho"	"16"	"2011"	"2011"	"54 years"	"54"	113	21192	533.2	434.9	631.5	50.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"55 years"	"55"	116	20536	564.9	462.1	667.7	52.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"56 years"	"56"	113	20278	557.3	454.5	660.0	52.4	0.0%
	"Idaho"	"16"	"2011"	"2011"	"57 years"	"57"	117	19964	586.1	479.9	692.2	54.2	0.0%
	"Idaho"	"16"	"2011"	"2011"	"58 years"	"58"	130	20053	648.3	536.8	759.7	56.9	0.1%
	"Idaho"	"16"	"2011"	"2011"	"59 years"	"59"	140	19007	736.6	614.6	858.6	62.3	0.1%
	"Idaho"	"16"	"2011"	"2011"	"60 years"	"60"	153	18417	830.8	699.1	962.4	67.2	0.1%
	"Idaho"	"16"	"2011"	"2011"	"61 years"	"61"	138	17732	778.3	648.4	908.1	66.2	0.1%
	"Idaho"	"16"	"2011"	"2011"	"62 years"	"62"	184	17456	1054.1	901.8	1206.4	77.7	0.1%
	"Idaho"	"16"	"2011"	"2011"	"63 years"	"63"	178	17373	1024.6	874.1	1175.1	76.8	0.1%
	"Idaho"	"16"	"2011"	"2011"	"64 years"	"64"	157	18001	872.2	735.7	1008.6	69.6	0.1%
	"Idaho"	"16"	"2011"	"2011"	"65 years"	"65"	165	13555	1217.3	1031.5	1403.0	94.8	0.1%
	"Idaho"	"16"	"2011"	"2011"	"66 years"	"66"	162	13502	1199.8	1015.1	1384.6	94.3	0.1%
	"Idaho"	"16"	"2011"	"2011"	"67 years"	"67"	182	13433	1354.9	1158.0	1551.7	100.4	0.1%
	"Idaho"	"16"	"2011"	"2011"	"68 years"	"68"	183	13664	1339.3	1145.2	1533.3	99.0	0.1%
	"Idaho"	"16"	"2011"	"2011"	"69 years"	"69"	204	11915	1712.1	1477.2	1947.1	119.9	0.1%
	"Idaho"	"16"	"2011"	"2011"	"70 years"	"70"	222	11102	1999.6	1736.6	2262.7	134.2	0.1%
	"Idaho"	"16"	"2011"	"2011"	"71 years"	"71"	180	10361	1737.3	1483.5	1991.1	129.5	0.1%
	"Idaho"	"16"	"2011"	"2011"	"72 years"	"72"	194	9896	1960.4	1684.5	2236.3	140.7	0.1%
	"Idaho"	"16"	"2011"	"2011"	"73 years"	"73"	228	9047	2520.2	2193.0	2847.3	166.9	0.1%
	"Idaho"	"16"	"2011"	"2011"	"74 years"	"74"	278	8531	3258.7	2875.6	3641.8	195.4	0.1%
	"Idaho"	"16"	"2011"	"2011"	"75 years"	"75"	229	7889	2902.8	2526.8	3278.7	191.8	0.1%
	"Idaho"	"16"	"2011"	"2011"	"76 years"	"76"	242	7643	3166.3	2767.4	3565.2	203.5	0.1%
	"Idaho"	"16"	"2011"	"2011"	"77 years"	"77"	254	6782	3745.2	3284.6	4205.8	235.0	0.1%
	"Idaho"	"16"	"2011"	"2011"	"78 years"	"78"	260	6686	3888.7	3416.0	4361.4	241.2	0.1%
	"Idaho"	"16"	"2011"	"2011"	"79 years"	"79"	297	6264	4741.4	4202.1	5280.6	275.1	0.1%
	"Idaho"	"16"	"2011"	"2011"	"80 years"	"80"	297	5774	5143.7	4558.7	5728.8	298.5	0.1%
	"Idaho"	"16"	"2011"	"2011"	"81 years"	"81"	299	5688	5256.7	4660.8	5852.5	304.0	0.1%
	"Idaho"	"16"	"2011"	"2011"	"82 years"	"82"	326	5092	6402.2	5707.2	7097.2	354.6	0.1%
	"Idaho"	"16"	"2011"	"2011"	"83 years"	"83"	353	4889	7220.3	6467.1	7973.5	384.3	0.1%
	"Idaho"	"16"	"2011"	"2011"	"84 years"	"84"	347	4536	7649.9	6845.0	8454.8	410.7	0.1%
	"Idaho"	"16"	"2011"	"2011"	"85 years"	"85"	368	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"86 years"	"86"	407	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2011"	"2011"	"87 years"	"87"	374	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"88 years"	"88"	420	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.2%
	"Idaho"	"16"	"2011"	"2011"	"89 years"	"89"	388	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"90 years"	"90"	334	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"91 years"	"91"	370	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"92 years"	"92"	289	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"93 years"	"93"	245	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"94 years"	"94"	228	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"95 years"	"95"	170	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"96 years"	"96"	150	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.1%
	"Idaho"	"16"	"2011"	"2011"	"97 years"	"97"	122	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2011"	"2011"	"98 years"	"98"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2011"	"2011"	"99 years"	"99"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2011"	"2011"	"100+ years"	"100"	102	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2011"	"2011"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.0%
	"Idaho"	"16"	"2012"	"2012"	"< 1 year"	"0"	123	22190	554.3	456.3	652.3	50.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"1 year"	"1"	Suppressed	22086	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"2 years"	"2"	Suppressed	23385	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"3 years"	"3"	Suppressed	23884	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"4 years"	"4"	Suppressed	24427	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"5 years"	"5"	Suppressed	24699	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"6 years"	"6"	Suppressed	24499	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"7 years"	"7"	Suppressed	24699	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"8 years"	"8"	Suppressed	24227	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"9 years"	"9"	Suppressed	24079	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"10 years"	"10"	Suppressed	23856	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"11 years"	"11"	Suppressed	24234	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"12 years"	"12"	Suppressed	24240	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"13 years"	"13"	Suppressed	23779	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"14 years"	"14"	Suppressed	23118	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"15 years"	"15"	14	23214	Unreliable	33.0	101.2	16.1	0.0%
	"Idaho"	"16"	"2012"	"2012"	"16 years"	"16"	12	23171	Unreliable	26.8	90.5	15.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"17 years"	"17"	Suppressed	22866	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Idaho"	"16"	"2012"	"2012"	"18 years"	"18"	16	22358	Unreliable	40.9	116.2	17.9	0.0%
	"Idaho"	"16"	"2012"	"2012"	"19 years"	"19"	20	22173	90.2	55.1	139.3	20.2	0.0%
	"Idaho"	"16"	"2012"	"2012"	"20 years"	"20"	22	22342	98.5	61.7	149.1	21.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"21 years"	"21"	20	22723	88.0	53.8	135.9	19.7	0.0%
	"Idaho"	"16"	"2012"	"2012"	"22 years"	"22"	16	23640	Unreliable	38.7	109.9	16.9	0.0%
	"Idaho"	"16"	"2012"	"2012"	"23 years"	"23"	17	22667	Unreliable	43.7	120.1	18.2	0.0%
	"Idaho"	"16"	"2012"	"2012"	"24 years"	"24"	19	20944	Unreliable	54.6	141.7	20.8	0.0%
	"Idaho"	"16"	"2012"	"2012"	"25 years"	"25"	11	20774	Unreliable	26.4	94.7	16.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"26 years"	"26"	17	20580	Unreliable	48.1	132.3	20.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"27 years"	"27"	13	21268	Unreliable	32.5	104.5	17.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"28 years"	"28"	19	20762	Unreliable	55.1	142.9	21.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"29 years"	"29"	16	21136	Unreliable	43.3	122.9	18.9	0.0%
	"Idaho"	"16"	"2012"	"2012"	"30 years"	"30"	15	21619	Unreliable	38.8	114.4	17.9	0.0%
	"Idaho"	"16"	"2012"	"2012"	"31 years"	"31"	21	21281	98.7	61.1	150.8	21.5	0.0%
	"Idaho"	"16"	"2012"	"2012"	"32 years"	"32"	19	21749	Unreliable	52.6	136.4	20.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"33 years"	"33"	25	21080	118.6	76.7	175.1	23.7	0.0%
	"Idaho"	"16"	"2012"	"2012"	"34 years"	"34"	17	20278	Unreliable	48.8	134.2	20.3	0.0%
	"Idaho"	"16"	"2012"	"2012"	"35 years"	"35"	24	20472	117.2	75.1	174.4	23.9	0.0%
	"Idaho"	"16"	"2012"	"2012"	"36 years"	"36"	20	19343	103.4	63.2	159.7	23.1	0.0%
	"Idaho"	"16"	"2012"	"2012"	"37 years"	"37"	24	19735	121.6	77.9	180.9	24.8	0.0%
	"Idaho"	"16"	"2012"	"2012"	"38 years"	"38"	32	18633	171.7	117.5	242.4	30.4	0.0%
	"Idaho"	"16"	"2012"	"2012"	"39 years"	"39"	32	18597	172.1	117.7	242.9	30.4	0.0%
	"Idaho"	"16"	"2012"	"2012"	"40 years"	"40"	36	19129	188.2	131.8	260.5	31.4	0.0%
	"Idaho"	"16"	"2012"	"2012"	"41 years"	"41"	26	20289	128.1	83.7	187.8	25.1	0.0%
	"Idaho"	"16"	"2012"	"2012"	"42 years"	"42"	37	19991	185.1	130.3	255.1	30.4	0.0%
	"Idaho"	"16"	"2012"	"2012"	"43 years"	"43"	35	19400	180.4	125.7	250.9	30.5	0.0%
	"Idaho"	"16"	"2012"	"2012"	"44 years"	"44"	43	18335	234.5	169.7	315.9	35.8	0.0%
	"Idaho"	"16"	"2012"	"2012"	"45 years"	"45"	43	18464	232.9	168.5	313.7	35.5	0.0%
	"Idaho"	"16"	"2012"	"2012"	"46 years"	"46"	61	18558	328.7	251.4	422.2	42.1	0.0%
	"Idaho"	"16"	"2012"	"2012"	"47 years"	"47"	54	19221	280.9	211.1	366.6	38.2	0.0%
	"Idaho"	"16"	"2012"	"2012"	"48 years"	"48"	70	20170	347.1	270.5	438.5	41.5	0.0%
	"Idaho"	"16"	"2012"	"2012"	"49 years"	"49"	71	20853	340.5	265.9	429.5	40.4	0.0%
	"Idaho"	"16"	"2012"	"2012"	"50 years"	"50"	80	20959	381.7	302.7	475.1	42.7	0.0%
	"Idaho"	"16"	"2012"	"2012"	"51 years"	"51"	78	21625	360.7	285.1	450.2	40.8	0.0%
	"Idaho"	"16"	"2012"	"2012"	"52 years"	"52"	80	21281	375.9	298.1	467.9	42.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"53 years"	"53"	105	20704	507.1	410.1	604.2	49.5	0.0%
	"Idaho"	"16"	"2012"	"2012"	"54 years"	"54"	117	21199	551.9	451.9	651.9	51.0	0.0%
	"Idaho"	"16"	"2012"	"2012"	"55 years"	"55"	98	21178	462.7	375.7	563.9	46.7	0.0%
